@relation dn2a_window3
@attribute x-3 real
@attribute x-2 real
@attribute x-1 real
@attribute y-3 real
@attribute y-2 real
@attribute y-1 real
@attribute c-3 real
@attribute c-2 real
@attribute c-1 real
@attribute c real
@data
7.859307000632513,7.840012182364444,7.819553705686182,0.9066383186861352,0.9620808885262196,1.0182421668067594,611.513107279507,610.4155042617464,609.233330505484,607.966949534486
7.840012182364444,7.819553705686182,7.797937148123734,0.9620808885262196,1.0182421668067594,1.0751127327082697,610.4155042617464,609.233330505484,607.966949534486,606.6167496289185
7.819553705686182,7.797937148123734,7.775168436685885,1.0182421668067594,1.0751127327082697,1.1326828577292347,609.233330505484,607.966949534486,606.6167496289185,605.1831436912872
7.797937148123734,7.775168436685885,7.751253845906287,1.0751127327082697,1.1326828577292347,1.1909425080717695,607.966949534486,606.6167496289185,605.1831436912872,603.6665691032913
7.775168436685885,7.751253845906287,7.726199995756114,1.1326828577292347,1.1909425080717695,1.2498813471528132,606.6167496289185,605.1831436912872,603.6665691032913,602.0674875736348
7.751253845906287,7.726199995756114,7.700013849427966,1.1909425080717695,1.2498813471528132,1.309488738240094,605.1831436912872,603.6665691032913,602.0674875736348,600.3863849768532
7.726199995756114,7.700013849427966,7.672702710991793,1.2498813471528132,1.309488738240094,1.36975374721205,603.6665691032913,602.0674875736348,600.3863849768532,598.623771183211
7.700013849427966,7.672702710991793,7.644274222923694,1.309488738240094,1.36975374721205,1.4306651454408374,602.0674875736348,600.3863849768532,598.623771183211,596.7801798797332
7.672702710991793,7.644274222923694,7.614736363508439,1.36975374721205,1.4306651454408374,1.4922114127975084,600.3863849768532,598.623771183211,596.7801798797332,594.8561683824282
7.644274222923694,7.614736363508439,7.5840974441166065,1.4306651454408374,1.4922114127975084,1.5543807407783914,598.623771183211,596.7801798797332,594.8561683824282,592.8523174397803
7.614736363508439,7.5840974441166065,7.552366106357375,1.4922114127975084,1.5543807407783914,1.6171610357516613,596.7801798797332,594.8561683824282,592.8523174397803,590.769231027572
7.5840974441166065,7.552366106357375,7.519551319107922,1.5543807407783914,1.6171610357516613,1.68053992232302,594.8561683824282,592.8523174397803,590.769231027572,588.6075361351201
7.552366106357375,7.519551319107922,7.485662375420564,1.6171610357516613,1.68053992232302,1.7445047468193915,592.8523174397803,590.769231027572,588.6075361351201,586.3678825429968
7.519551319107922,7.485662375420564,7.450708889308698,1.68053992232302,1.7445047468193915,1.8090425808894453,590.769231027572,588.6075361351201,586.3678825429968,584.0509425923221
7.485662375420564,7.450708889308698,7.414700792412766,1.7445047468193915,1.8090425808894453,1.8741402252197532,588.6075361351201,586.3678825429968,584.0509425923221,581.6574109457089
7.450708889308698,7.414700792412766,7.377648330547413,1.8090425808894453,1.8741402252197532,1.939784213365304,586.3678825429968,584.0509425923221,581.6574109457089,579.1880043399515
7.414700792412766,7.377648330547413,7.339562060131154,1.8741402252197532,1.939784213365304,2.0059608156930846,584.0509425923221,581.6574109457089,579.1880043399515,576.6434613305486
7.377648330547413,7.339562060131154,7.300452844499819,1.939784213365304,2.0059608156930846,2.0726560434373527,581.6574109457089,579.1880043399515,576.6434613305486,574.0245420281547
7.339562060131154,7.300452844499819,7.260331850105157,2.0059608156930846,2.0726560434373527,2.139855652865219,579.1880043399515,576.6434613305486,574.0245420281547,571.3320278270578
7.300452844499819,7.260331850105157,7.219210542599989,2.0726560434373527,2.139855652865219,2.207545149551077,576.6434613305486,574.0245420281547,571.3320278270578,568.5667211257877
7.260331850105157,7.219210542599989,7.1771006828114015,2.139855652865219,2.207545149551077,2.275709792758395,574.0245420281547,571.3320278270578,568.5667211257877,565.7294450399554
7.219210542599989,7.1771006828114015,7.134014322603417,2.207545149551077,2.275709792758395,2.344334599927333,571.3320278270578,568.5667211257877,565.7294450399554,562.8210431074341
7.1771006828114015,7.134014322603417,7.089963800630739,2.275709792758395,2.344334599927333,2.413404351266597,568.5667211257877,565.7294450399554,562.8210431074341,559.8423789859897
7.134014322603417,7.089963800630739,7.044961737985108,2.344334599927333,2.413404351266597,2.4829035944479085,565.7294450399554,562.8210431074341,559.8423789859897,556.7943361434797
7.089963800630739,7.044961737985108,6.999021033735956,2.413404351266597,2.4829035944479085,2.552816649401423,562.8210431074341,559.8423789859897,556.7943361434797,553.6778175407306
7.044961737985108,6.999021033735956,6.952154860366973,2.4829035944479085,2.552816649401423,2.623127613210382,559.8423789859897,556.7943361434797,553.6778175407306,550.4937453072196
6.999021033735956,6.952154860366973,6.904376659110335,2.552816649401423,2.623127613210382,2.6938203651032477,556.7943361434797,553.6778175407306,550.4937453072196,547.2430604096778
6.952154860366973,6.904376659110335,6.85570013518034,2.623127613210382,2.6938203651032477,2.764878571541523,553.6778175407306,550.4937453072196,547.2430604096778,543.9267223137468
6.904376659110335,6.85570013518034,6.806139252908257,2.6938203651032477,2.764878571541523,2.836285691401426,550.4937453072196,547.2430604096778,543.9267223137468,540.5457086388104
6.85570013518034,6.806139252908257,6.755708230780215,2.764878571541523,2.836285691401426,2.9080249812475456,547.2430604096778,543.9267223137468,540.5457086388104,537.1010148061374
6.806139252908257,6.755708230780215,6.704421536380005,2.836285691401426,2.9080249812475456,2.980079500696553,543.9267223137468,540.5457086388104,537.1010148061374,533.593653680467
6.755708230780215,6.704421536380005,6.652293881238736,2.9080249812475456,2.980079500696553,3.0524321178690346,540.5457086388104,537.1010148061374,533.593653680467,530.0246552051751
6.704421536380005,6.652293881238736,6.599340215593272,2.980079500696553,3.0524321178690346,3.1250655149274382,537.1010148061374,533.593653680467,530.0246552051751,526.3950660311577
6.652293881238736,6.599340215593272,6.5455757230554505,3.0524321178690346,3.1250655149274382,3.1979621936981277,533.593653680467,530.0246552051751,526.3950660311577,522.7059491395773
6.599340215593272,6.5455757230554505,6.49101581519413,3.1250655149274382,3.1979621936981277,3.271104481375448,530.0246552051751,526.3950660311577,522.7059491395773,518.9583834586122
6.5455757230554505,6.49101581519413,6.435676126032087,3.1979621936981277,3.271104481375448,3.344474536305752,526.3950660311577,522.7059491395773,518.9583834586122,515.1534634743592
6.49101581519413,6.435676126032087,6.379572506459917,3.271104481375448,3.344474536305752,3.418054353849206,522.7059491395773,518.9583834586122,515.1534634743592,511.2922988360364
6.435676126032087,6.379572506459917,6.32272101856902,3.344474536305752,3.418054353849206,3.491825772317241,518.9583834586122,515.1534634743592,511.2922988360364,507.3760139556383
6.379572506459917,6.32272101856902,6.265137929905884,3.418054353849206,3.491825772317241,3.5657704789834344,515.1534634743592,511.2922988360364,507.3760139556383,503.4057476021967
6.32272101856902,6.265137929905884,6.206839707649823,3.491825772317241,3.5657704789834344,3.639870016165598,511.2922988360364,507.3760139556383,503.4057476021967,499.3826524908047
6.265137929905884,6.206839707649823,6.147843012716439,3.5657704789834344,3.639870016165598,3.7141057873768113,507.3760139556383,503.4057476021967,499.3826524908047,495.3078948665593
6.206839707649823,6.147843012716439,6.088164693789046,3.639870016165598,3.7141057873768113,3.7884590635430895,503.4057476021967,499.3826524908047,495.3078948665593,491.1826540835859
6.147843012716439,6.088164693789046,6.02782178128035,3.7141057873768113,3.7884590635430895,3.8629109892853934,499.3826524908047,495.3078948665593,491.1826540835859,487.0081221793035
6.088164693789046,6.02782178128035,5.966831481226716,3.7884590635430895,3.8629109892853934,3.937442589263599,495.3078948665593,491.1826540835859,487.0081221793035,482.7855034440994
6.02782178128035,5.966831481226716,5.905211169117374,3.8629109892853934,3.937442589263599,4.01203477458007,491.1826540835859,487.0081221793035,482.7855034440994,478.5160139865745
5.966831481226716,5.905211169117374,5.842978383660914,3.937442589263599,4.01203477458007,4.086668349240425,487.0081221793035,482.7855034440994,478.5160139865745,474.20088129453126
5.905211169117374,5.842978383660914,5.780150820491516,4.01203477458007,4.086668349240425,4.161324016669053,482.7855034440994,478.5160139865745,474.20088129453126,469.8413437918712
5.842978383660914,5.780150820491516,5.716746325817293,4.086668349240425,4.161324016669053,4.235982386276931,478.5160139865745,474.20088129453126,469.8413437918712,465.4386503915761
5.780150820491516,5.716746325817293,5.652782890013247,4.161324016669053,4.235982386276931,4.310623980079283,474.20088129453126,469.8413437918712,465.4386503915761,460.9940600449436
5.716746325817293,5.652782890013247,5.588278641161281,4.235982386276931,4.310623980079283,4.385229239360542,469.8413437918712,465.4386503915761,460.9940600449436,456.5088412872534
5.652782890013247,5.588278641161281,5.523251838539786,4.310623980079283,4.385229239360542,4.459778531384103,465.4386503915761,460.9940600449436,456.5088412872534,451.9842717800403
5.588278641161281,5.523251838539786,5.457720866065308,4.385229239360542,4.459778531384103,4.534252156144347,460.9940600449436,456.5088412872534,451.9842717800403,447.42163785014986
5.523251838539786,5.457720866065308,5.391704225688836,4.459778531384103,4.534252156144347,4.608630353158327,456.5088412872534,451.9842717800403,447.42163785014986,442.82223402576
5.457720866065308,5.391704225688836,5.325220530749309,4.534252156144347,4.608630353158327,4.682893308294567,451.9842717800403,447.42163785014986,442.82223402576,438.1873625695424
5.391704225688836,5.325220530749309,5.2582884992868415,4.608630353158327,4.682893308294567,4.757021160636353,447.42163785014986,442.82223402576,438.1873625695424,433.51833300915234
5.325220530749309,5.2582884992868415,5.190926947318349,4.682893308294567,4.757021160636353,4.830994009376898,442.82223402576,438.1873625695424,433.51833300915234,428.81646166522427
5.2582884992868415,5.190926947318349,5.1231547820781405,4.757021160636353,4.830994009376898,4.904791920743757,438.1873625695424,433.51833300915234,428.81646166522427,424.0830711770599
5.190926947318349,5.1231547820781405,5.054990995226103,4.830994009376898,4.904791920743757,4.978394934949824,433.51833300915234,428.81646166522427,424.0830711770599,419.3194900261922
5.1231547820781405,5.054990995226103,4.986454656026146,4.904791920743757,4.978394934949824,5.051783073168266,428.81646166522427,424.0830711770599,419.3194900261922,414.5270520580116
5.054990995226103,4.986454656026146,4.917564904497527,4.978394934949824,5.051783073168266,5.124936344528695,424.0830711770599,419.3194900261922,414.5270520580116,409.7070960016417
4.986454656026146,4.917564904497527,4.848340944541781,5.051783073168266,5.124936344528695,5.197834753131922,419.3194900261922,414.5270520580116,409.7070960016417,404.86096498825066
4.917564904497527,4.848340944541781,4.778802037047866,5.124936344528695,5.197834753131922,5.270458305080551,414.5270520580116,409.7070960016417,404.86096498825066,399.9900060679861
4.848340944541781,4.778802037047866,4.708967492978256,5.197834753131922,5.270458305080551,5.342787015522749,409.7070960016417,404.86096498825066,399.9900060679861,395.0955697257246
4.778802037047866,4.708967492978256,4.638856666438681,5.270458305080551,5.342787015522749,5.414800915706434,404.86096498825066,399.9900060679861,395.0955697257246,390.1790093958234
4.708967492978256,4.638856666438681,4.568488947734207,5.342787015522749,5.414800915706434,5.48648006004119,399.9900060679861,395.0955697257246,390.1790093958234,385.24168097606304
4.638856666438681,4.568488947734207,4.49788375641436,5.414800915706434,5.48648006004119,5.557804533165159,395.0955697257246,390.1790093958234,385.24168097606304,380.28494234097366
4.568488947734207,4.49788375641436,4.4270605343100415,5.48648006004119,5.557804533165159,5.628754457014183,390.1790093958234,385.24168097606304,380.28494234097366,375.3101528547343
4.49788375641436,4.4270605343100415,4.356038738564937,5.557804533165159,5.628754457014183,5.699309997890429,385.24168097606304,380.28494234097366,375.3101528547343,370.3186728838359
4.4270605343100415,4.356038738564937,4.284837834664156,5.628754457014183,5.699309997890429,5.7694513735278194,380.28494234097366,375.3101528547343,370.3186728838359,365.3118633096987
4.356038738564937,4.284837834664156,4.2134772894628245,5.699309997890429,5.7694513735278194,5.839158860151432,375.3101528547343,370.3186728838359,365.3118633096987,360.2910850414368
4.284837834664156,4.2134772894628245,4.141976564217379,5.7694513735278194,5.839158860151432,5.908412799528206,370.3186728838359,365.3118633096987,360.2910850414368,355.25769852895826
4.2134772894628245,4.141976564217379,4.070355107622261,5.839158860151432,5.908412799528206,5.977193606006142,365.3118633096987,360.2910850414368,355.25769852895826,350.21306327659613
4.141976564217379,4.070355107622261,3.9986323488548017,5.908412799528206,5.977193606006142,6.04548177353932,360.2910850414368,355.25769852895826,350.21306327659613,345.1585373574555
4.070355107622261,3.9986323488548017,3.926827690630948,5.977193606006142,6.04548177353932,6.113257882695908,355.25769852895826,350.21306327659613,345.1585373574555,340.0954769286735
3.9986323488548017,3.926827690630948,3.8549605022746336,6.04548177353932,6.113257882695908,6.180502607646516,350.21306327659613,345.1585373574555,340.0954769286735,335.0252357477777
3.926827690630948,3.8549605022746336,3.783050112803456,6.113257882695908,6.180502607646516,6.247196723130068,345.1585373574555,340.0954769286735,335.0252357477777,329.94916469033745
3.8549605022746336,3.783050112803456,3.7111158040334336,6.180502607646516,6.247196723130068,6.313321111394552,340.0954769286735,335.0252357477777,329.94916469033745,324.8686112690936
3.783050112803456,3.7111158040334336,3.6391768037055,6.247196723130068,6.313321111394552,6.378856769109856,335.0252357477777,329.94916469033745,324.8686112690936,319.7849191547596
3.7111158040334336,3.6391768037055,3.567252278636471,6.313321111394552,6.378856769109856,6.4437848142500185,329.94916469033745,324.8686112690936,319.7849191547596,314.69942769867987
3.6391768037055,3.567252278636471,3.4953613278971885,6.378856769109856,6.4437848142500185,6.508086492942165,324.8686112690936,319.7849191547596,314.69942769867987,309.6134714575353
3.567252278636471,3.4953613278971885,3.4235229760204926,6.4437848142500185,6.508086492942165,6.571743186279448,319.7849191547596,314.69942769867987,309.6134714575353,304.52837972028226
3.4953613278971885,3.4235229760204926,3.3517561662417377,6.508086492942165,6.571743186279448,6.634736417095319,314.69942769867987,309.6134714575353,304.52837972028226,299.44547603751147
3.4235229760204926,3.3517561662417377,3.280079753774485,6.571743186279448,6.634736417095319,6.697047856696414,309.6134714575353,304.52837972028226,299.44547603751147,294.3660777534126
3.3517561662417377,3.280079753774485,3.20851249912404,6.634736417095319,6.697047856696414,6.758659331551462,304.52837972028226,299.44547603751147,294.3660777534126,289.2914955405291
3.280079753774485,3.20851249912404,3.1370730614414706,6.697047856696414,6.758659331551462,6.819552829933511,299.44547603751147,294.3660777534126,289.2914955405291,284.22303293748763
3.20851249912404,3.1370730614414706,3.065779991920728,6.758659331551462,6.819552829933511,6.879710508512895,294.3660777534126,289.2914955405291,284.22303293748763,279.1619858898826
3.1370730614414706,3.065779991920728,2.994651727241472,6.819552829933511,6.879710508512895,6.939114698898281,289.2914955405291,284.22303293748763,279.1619858898826,274.10964229449905
3.065779991920728,2.994651727241472,2.9237065830601967,6.879710508512895,6.939114698898281,6.997747914123232,284.22303293748763,279.1619858898826,274.10964229449905,269.0672815470531
2.994651727241472,2.9237065830601967,2.8529627475522297,6.939114698898281,6.997747914123232,7.055592855075727,279.1619858898826,274.10964229449905,269.0672815470531,264.03617409362863
2.9237065830601967,2.8529627475522297,2.782438275007157,6.997747914123232,7.055592855075727,7.112632416868037,274.10964229449905,269.0672815470531,264.03617409362863,259.01758098598765
2.8529627475522297,2.782438275007157,2.7121510794801966,7.055592855075727,7.112632416868037,7.168849695144451,269.0672815470531,264.03617409362863,259.01758098598765,254.0127534409297
2.782438275007157,2.7121510794801966,2.6421189285020525,7.112632416868037,7.168849695144451,7.224227992324338,264.03617409362863,259.01758098598765,254.0127534409297,249.022932403876
2.7121510794801966,2.6421189285020525,2.5723594368497182,7.168849695144451,7.224227992324338,7.2787508237780445,259.01758098598765,254.0127534409297,249.022932403876,244.04934811684805
2.6421189285020525,2.5723594368497182,2.502890060380707,7.224227992324338,7.2787508237780445,7.332401923933184,254.0127534409297,249.022932403876,244.04934811684805,239.09321969101632
2.5723594368497182,2.502890060380707,2.433728089933158,7.2787508237780445,7.332401923933184,7.385165252308831,249.022932403876,244.04934811684805,239.09321969101632,234.1557546839825
2.502890060380707,2.433728089933158,2.3648906452942136,7.332401923933184,7.385165252308831,7.437024999475253,244.04934811684805,239.09321969101632,234.1557546839825,229.23814868196808
2.433728089933158,2.3648906452942136,2.296394669239083,7.385165252308831,7.437024999475253,7.487965592936763,239.09321969101632,234.1557546839825,229.23814868196808,224.34158488707052
2.3648906452942136,2.296394669239083,2.2282569216431405,7.437024999475253,7.487965592936763,7.537971702935344,234.1557546839825,229.23814868196808,224.34158488707052,219.46723370975377
2.296394669239083,2.2282569216431405,2.160493973669396,7.487965592936763,7.537971702935344,7.58702824817271,229.23814868196808,224.34158488707052,219.46723370975377,214.6162523667322
2.2282569216431405,2.160493973669396,2.093122202033656,7.537971702935344,7.58702824817271,7.635120401448479,224.34158488707052,219.46723370975377,214.6162523667322,209.78978448440876
2.160493973669396,2.093122202033656,2.0261577833496336,7.58702824817271,7.635120401448479,7.682233595212229,219.46723370975377,214.6162523667322,209.78978448440876,204.98895970802403
2.093122202033656,2.0261577833496336,1.9596166885562676,7.635120401448479,7.682233595212229,7.728353527027159,214.6162523667322,209.78978448440876,204.98895970802403,200.2148933166717
2.0261577833496336,1.9596166885562676,1.893514677429457,7.682233595212229,7.728353527027159,7.77346616494317,209.78978448440876,204.98895970802403,200.2148933166717,195.46868584433207
1.9596166885562676,1.893514677429457,1.8278672931803968,7.728353527027159,7.77346616494317,7.817557752777165,204.98895970802403,200.2148933166717,195.46868584433207,190.75142270707528
1.893514677429457,1.8278672931803968,1.7626898571426577,7.77346616494317,7.817557752777165,7.860614815298475,200.2148933166717,195.46868584433207,190.75142270707528,186.06417383658123
1.8278672931803968,1.7626898571426577,1.69799746355012,7.817557752777165,7.860614815298475,7.902624163317239,195.46868584433207,190.75142270707528,186.06417383658123,181.40799332012224
1.7626898571426577,1.69799746355012,1.633804974407854,7.860614815298475,7.902624163317239,7.943572898673732,190.75142270707528,186.06417383658123,181.40799332012224,176.78391904715085
1.69799746355012,1.633804974407854,1.570127014457967,7.902624163317239,7.943572898673732,7.983448419126576,186.06417383658123,181.40799332012224,176.78391904715085,172.19297236263378
1.633804974407854,1.570127014457967,1.506977966242436,7.943572898673732,7.983448419126576,8.022238423137843,181.40799332012224,176.78391904715085,172.19297236263378,167.6361577272691
1.570127014457967,1.506977966242436,1.4443719652648843,7.983448419126576,8.022238423137843,8.0599309145531,176.78391904715085,172.19297236263378,167.6361577272691,163.11446238472158
1.506977966242436,1.4443719652648843,1.382322895253233,8.022238423137843,8.0599309145531,8.096514207174478,172.19297236263378,167.6361577272691,163.11446238472158,158.628856036009
1.4443719652648843,1.382322895253233,1.32084438352511,8.0599309145531,8.096514207174478,8.131976929224892,167.6361577272691,163.11446238472158,158.628856036009,154.18029052116833
1.382322895253233,1.32084438352511,1.259949796457871,8.096514207174478,8.131976929224892,8.166308027701568,163.11446238472158,158.628856036009,154.18029052116833,149.7696995083282
1.32084438352511,1.259949796457871,1.1996522350650285,8.131976929224892,8.166308027701568,8.199496772617099,158.628856036009,154.18029052116833,149.7696995083282,145.39799819031143
1.259949796457871,1.1996522350650285,1.1399645306808612,8.166308027701568,8.199496772617099,8.23153276112626,154.18029052116833,149.7696995083282,145.39799819031143,141.06608298888847
1.1996522350650285,1.1399645306808612,1.0808992407549207,8.199496772617099,8.23153276112626,8.262405921536894,149.7696995083282,145.39799819031143,141.06608298888847,136.77483126679826
1.1399645306808612,1.0808992407549207,1.0224686447581115,8.23153276112626,8.262405921536894,8.292106517203191,145.39799819031143,141.06608298888847,136.77483126679826,132.52510104765267
1.0808992407549207,1.0224686447581115,0.964684740201987,8.262405921536894,8.292106517203191,8.320625150299762,141.06608298888847,136.77483126679826,132.52510104765267,128.3177307438337
1.0224686447581115,0.964684740201987,0.907559238772832,8.292106517203191,8.320625150299762,8.3479527654749,136.77483126679826,132.52510104765267,128.3177307438337,124.15353889249404
0.964684740201987,0.907559238772832,0.8511035625821033,8.320625150299762,8.3479527654749,8.374080653381538,132.52510104765267,128.3177307438337,124.15353889249404,120.03332389976369
0.907559238772832,0.8511035625821033,0.7953288405346953,8.3479527654749,8.374080653381538,8.3990004540844,128.3177307438337,124.15353889249404,120.03332389976369,115.95786379326552
0.8511035625821033,0.7953288405346953,0.7402459048165024,8.374080653381538,8.3990004540844,8.422704160341926,124.15353889249404,120.03332389976369,115.95786379326552,111.92791598303825
0.7953288405346953,0.7402459048165024,0.685865287502673,8.3990004540844,8.422704160341926,8.445184120761583,120.03332389976369,115.95786379326552,111.92791598303825,107.9442170309609
0.7402459048165024,0.685865287502673,0.6321972172879102,8.422704160341926,8.445184120761583,8.466433042827209,115.95786379326552,111.92791598303825,107.9442170309609,104.00748242877134
0.685865287502673,0.6321972172879102,0.5792516163401311,8.445184120761583,8.466433042827209,8.486443995797126,111.92791598303825,107.9442170309609,104.00748242877134,100.11840638476646
0.6321972172879102,0.5792516163401311,0.5270380972787352,8.466433042827209,8.486443995797126,8.505210413471783,107.9442170309609,104.00748242877134,100.11840638476646,96.27766161926898
0.5792516163401311,0.5270380972787352,0.4755659602786957,8.486443995797126,8.505210413471783,8.522726096829722,104.00748242877134,100.11840638476646,96.27766161926898,92.485899168942
0.5270380972787352,0.4755659602786957,0.4248441903016287,8.505210413471783,8.522726096829722,8.538985216530746,100.11840638476646,96.27766161926898,92.485899168942,88.74374820002889
0.4755659602786957,0.4248441903016287,0.3748814544549483,8.522726096829722,8.538985216530746,8.553982315285214,96.27766161926898,92.485899168942,88.74374820002889,85.0518158305928
0.4248441903016287,0.3748814544549483,0.3256860994801647,8.538985216530746,8.553982315285214,8.567712310088393,92.485899168942,88.74374820002889,85.0518158305928,81.41068696182603
0.3748814544549483,0.3256860994801647,0.2772661493713274,8.553982315285214,8.567712310088393,8.58017049431892,88.74374820002889,85.0518158305928,81.41068696182603,77.8209241184964
0.3256860994801647,0.2772661493713274,0.229629303124568,8.567712310088393,8.58017049431892,8.591352539700468,85.0518158305928,81.41068696182603,77.8209241184964,74.28306729859324
0.2772661493713274,0.229629303124568,0.1827829326196427,8.58017049431892,8.591352539700468,8.601254498125625,81.41068696182603,77.8209241184964,74.28306729859324,70.79763383223347
0.229629303124568,0.1827829326196427,0.1367340806343203,8.591352539700468,8.601254498125625,8.609872803341347,77.8209241184964,74.28306729859324,70.79763383223347,67.36511824988236
0.1827829326196427,0.1367340806343203,0.0914894589924111,8.601254498125625,8.609872803341347,8.617204272495046,74.28306729859324,70.79763383223347,67.36511824988236,63.98599215994171
0.1367340806343203,0.0914894589924111,0.0470554468461754,8.609872803341347,8.617204272495046,8.62324610754069,70.79763383223347,67.36511824988236,63.98599215994171,60.66070413575368
0.0914894589924111,0.0470554468461754,0.0034380890938004,8.617204272495046,8.62324610754069,8.627995896504236,67.36511824988236,63.98599215994171,60.66070413575368,57.38967961206439
0.0470554468461754,0.0034380890938004,-0.039356905067424,8.62324610754069,8.627995896504236,8.631451614607808,63.98599215994171,60.66070413575368,57.38967961206439,54.17332079098816
0.0034380890938004,-0.039356905067424,-0.0813241634516532,8.627995896504236,8.631451614607808,8.633611625252012,60.66070413575368,57.38967961206439,54.17332079098816,51.01200655750911
-0.039356905067424,-0.0813241634516532,-0.1224586520582343,8.631451614607808,8.633611625252012,8.634474680855968,57.38967961206439,54.17332079098816,51.01200655750911,47.90609240455317
-0.0813241634516532,-0.1224586520582343,-0.1627556761081854,8.633611625252012,8.634474680855968,8.634039923554582,54.17332079098816,51.01200655750911,47.90609240455317,44.85591036765945
-0.1224586520582343,-0.1627556761081854,-0.2022108809429946,8.634474680855968,8.634039923554582,8.632306885752666,51.01200655750911,47.90609240455317,44.85591036765945,41.86176896927644
-0.1627556761081854,-0.2022108809429946,-0.2408202527853793,8.634039923554582,8.632306885752666,8.629275490535612,47.90609240455317,44.85591036765945,41.86176896927644,38.92395317270377
-0.2022108809429946,-0.2408202527853793,-0.2785801193617119,8.632306885752666,8.629275490535612,8.624946051936318,44.85591036765945,41.86176896927644,38.92395317270377,36.04272434569803
-0.2408202527853793,-0.2785801193617119,-0.3154871503858501,8.629275490535612,8.624946051936318,8.619319275058162,41.86176896927644,38.92395317270377,36.04272434569803,33.21832023375505
-0.2785801193617119,-0.3154871503858501,-0.3515383579042027,8.624946051936318,8.619319275058162,8.6123962560539,38.92395317270377,36.04272434569803,33.21832023375505,30.450954943078727
-0.3154871503858501,-0.3515383579042027,-0.3867310965018809,8.619319275058162,8.6123962560539,8.604178481960314,36.04272434569803,33.21832023375505,30.450954943078727,27.74081893324219
-0.3515383579042027,-0.3867310965018809,-0.4210630633698658,8.6123962560539,8.604178481960314,8.594667830388643,33.21832023375505,30.450954943078727,27.74081893324219,25.08807901954277
-0.3867310965018809,-0.4210630633698658,-0.4545322982331665,8.604178481960314,8.594667830388643,8.583866569070748,30.450954943078727,27.74081893324219,25.08807901954277,22.492878385048787
-0.4210630633698658,-0.4545322982331665,-0.4871371831400073,8.594667830388643,8.583866569070748,8.571777355261142,27.74081893324219,25.08807901954277,22.492878385048787,19.95533660233181
